id,SMILES1,SMILES2,result
13471.0,CCc1ncc[nH]1,O=C(O)C(=O)O,1
13472.0,O=C(O)CCC(=O)O,O=[N+]1C=CC=CC1=C1C=CC=CN1[O-],1
13473.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,O=C(O)C(=O)O,1
13474.0,CN(C)C(N)=O,O=C(O)/C=C/C(=O)O,1
13475.0,CCc1nc(C)ccc1O,O=C(O)CCC(=O)O,1
13476.0,Nc1cccc(N)n1,O=C(O)CCCCC(=O)O,1
13477.0,NCCCC[C@H](N)C(=O)O,O=C(O)/C=C\C(=O)O,1
13478.0,O=C(O)/C=C/C(=O)O,c1cc(CCc2ccncc2)ccn1,1
13479.0,C/C(=N/O)c1ccc(OCCCc2cnc[nH]2)cc1,O=C(O)/C=C\C(=O)O,1
13480.0,O=C(O)C/C=C/CC(=O)O,c1cn(Cc2ccc(Cn3ccnc3)cc2)cn1,1
13481.0,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3[C@H]2C1,O=C(O)C(=O)O,1
13482.0,O=C(O)[C@H](O)[C@@H](O)C(=O)O,O=C1NCCN1,1
13483.0,NC(N)=Nc1nc(CSCC/C(N)=N/S(N)(=O)=O)cs1,O=C(O)[C@H](O)[C@@H](O)C(=O)O,1
13484.0,NC(=O)N1c2ccccc2C=Cc2ccccc21,O=C(O)C[C@H](O)C(=O)O,1
13485.0,NC(N)=O,O=C(O)[C@H](O)[C@@H](O)C(=O)O,1
13486.0,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,O=C(O)CC(=O)O,1
13487.0,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,O=C(O)CCC(=O)O,1
13488.0,O=C(O)CCCCCCCC(=O)O,c1cc(Cn2ccnc2-c2nccn2Cc2ccncc2)ccn1,1
13489.0,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,O=C(O)/C=C\C(=O)O,1
13490.0,CC(C)Oc1ccccc1N1CCN(Cc2cccc(C(=O)N3CCCCC3)c2)CC1,O=C(O)CCC(=O)O,1
13491.0,NCCOCCOCCN,O=C(O)/C=C/C(=O)O,1
13492.0,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,O=C(O)[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)C(=O)O,1
13493.0,N[C@@H](Cc1cnc[nH]1)C(=O)O,O=C(O)/C=C\C(=O)O,1
13494.0,O=C(O)CCC(=O)O,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,1
13495.0,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3[C@H]2C1,O=C(O)CC(=O)O,1
13496.0,O=C(O)/C=C/C(=O)O,O=[N+]1C=CC=CC1=C1C=CC=CN1[O-],1
13497.0,C1=CSC(=C2SC=CS2)S1,O=C(O)/C=C\C(=O)O,1
13498.0,CN(C)CCO[C@]1(c2ccccc2)C[C@H]2CC[C@]1(C)C2(C)C,O=C(O)/C=C/C(=O)O,1
13499.0,CC(C)C(Oc1cccc2c1-c1nc3nc(nc4[nH]c(nc5[nH]c(nc-2n1)c1c(OC(C(C)C)C(C)C)cccc51)c1c(OC(C(C)C)C(C)C)cccc41)-c1c(OC(C(C)C)C(C)C)cccc1-3)C(C)C,O=C(O)C(=O)O,1
13500.0,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,O=C(O)CCCC(=O)O,1
13501.0,O=C(O)/C=C/C(=O)O,c1cc(N=Nc2ccncc2)ccn1,1
13502.0,CC(C)Cn1cnc2c(N)nc3ccccc3c21,O=C(O)CCC(=O)O,1
13503.0,O=C(O)CC(=O)O,c1ccc(Cn2ccnc2-c2nccn2Cc2ccccn2)nc1,1
13504.0,O=C(O)C/C=C/CC(=O)O,O=c1cccc[nH]1,1
13505.0,Cc1ncc[nH]1,O=C(O)CCCCC(=O)O,1
13506.0,O=C(O)C(=O)O,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,1
13507.0,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3[C@H]2C1,O=C(O)CCCCC(=O)O,1
13508.0,O=C(O)C[C@H](O)C(=O)O,c1cc(-c2ccncc2)ccn1,1
13509.0,NC(=O)N1c2ccccc2C=Cc2ccccc21,O=C(O)[C@H](O)[C@@H](O)C(=O)O,1
13510.0,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,O=C(O)CCCC(=O)O,1
13511.0,NC(=O)C=Cc1cccs1,O=C(O)C(=O)O,1
13512.0,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,O=C(O)/C=C\C(=O)O,1
13513.0,Cc1cccc(=O)[nH]1,O=C(O)C[C@H](O)C(=O)O,1
13514.0,Cc1cccnc1C,O=C(O)/C=C/C(=O)O,1
13515.0,Cn1c(=O)c2c(ncn2C)n(C)c1=O,O=C(O)C[C@H](O)C(=O)O,1
13516.0,CSCC[C@H](N)C(=O)O,O=C(O)CCC(=O)O,1
13517.0,C[C@H](c1ncncc1F)[C@@](O)(Cn1cncn1)c1ccc(F)cc1F,O=C(O)/C=C/C(=O)O,1
13518.0,Nc1cc(N)nc(N)n1,O=C(O)CCCCCCCCC(=O)O,1
13519.0,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3[C@H]2C1,O=C(O)CCCCCC(=O)O,1
13520.0,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,O=C(O)C[C@H](O)C(=O)O,1
13521.0,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,O=C(O)C(=O)O,1
13522.0,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,O=C(O)[C@H](O)[C@@H](O)C(=O)O,1
13523.0,O=C(O)CCCCCCCCC(=O)O,c1cncc(Cn2ccnc2-c2nccn2Cc2cccnc2)c1,1
13524.0,CC1CCC2C(C)C(=O)NC3OC4(C)CCC1C32OO4,O=C(O)C[C@H](O)C(=O)O,1
13525.0,Nc1nccs1,O=C(O)CCC(=O)O,1
13526.0,O=C(O)CCCC(=O)O,c1ccc(Cn2ccnc2-c2nccn2Cc2ccccn2)nc1,1
13527.0,O=C(O)C[C@H](O)C(=O)O,O=C(O)[C@H](O)[C@@H](O)C(=O)O,1
13528.0,O=C(O)CC(O)C(=O)O,O=C(O)c1ccc2ccccc2n1,1
13529.0,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3[C@H]2C1,O=C(O)CCCC(=O)O,1
13530.0,O=C(O)/C=C/C(=O)O,c1cc(-c2nnc(-c3ccncc3)o2)ccn1,1
13531.0,C[NH2+][C@@H](C)[C@H](O)c1ccccc1,O=C(O)/C=C\C(=O)O,1
13532.0,O=C(O)C(=O)O,O=[N+]1C=CC=CC1=C1C=CC=CN1[O-],1
13533.0,C[C@]12Cc3cn[nH]c3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,O=C(O)CC(=O)O,1
13534.0,O=C(O)CCCCCCC(=O)O,c1cncc(Cn2ccnc2-c2nccn2Cc2cccnc2)c1,1
13535.0,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,O=C(O)CCCC(=O)O,1
13536.0,NC(N)=O,O=C(O)C[C@H](O)C(=O)O,1
13537.0,O=C(O)/C=C/CC(=O)O,O=c1cccc[nH]1,1
13538.0,NC(N)=NCCCC(N)C(=O)O,O=C(O)C(O)C(O)C(=O)O,1
13539.0,C(=C/c1ccsc1)\c1ccncc1,O=C(O)CCCC(=O)O,1
13540.0,NC(=O)NCCC[C@H](N)C(=O)O,O=C(O)C[C@H](O)C(=O)O,1
13541.0,Nc1cnccn1,O=C(O)CCCCCCCCCCC(=O)O,1
13542.0,O=C(O)CCC(=O)O,O=C(O)[C@@H]1CCCN1,1
13543.0,CN1CCN(C)CC1,O=C(O)C[C@H](O)C(=O)O,1
13544.0,O=C(O)/C=C/C(=O)O,O=C(O)[C@H]1CCCN1,1
13545.0,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,O=C(O)C(=O)O,1
13546.0,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,O=C(O)C(=O)O,1
13547.0,O=C(O)C(=O)O,O=S1(=O)N=c2c(c3cccnc3c3ncccc23)=N1,1
13548.0,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,O=C(O)C[C@H](O)C(=O)O,1
13549.0,C[NH2+][C@@H](C)[C@H](O)c1ccccc1,O=C(O)C[C@H](O)C(=O)O,1
13550.0,N[C@@H](Cc1ccccc1)C(=O)O,O=C(O)/C=C/C(=O)O,1
13551.0,O=C(O)CCC(=O)O,c1ccc2c(c1)ncn2Cc1ccc(Cc2cc[nH]n2)cc1,1
13552.0,O=C(O)/C=C/C(=O)O,c1ccc2cc(CSc3ccncc3)c(CSc3ccncc3)cc2c1,1
13553.0,C(=C/c1ccncc1)\c1ccncc1,O=C(O)CCC(=O)O,1
13554.0,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,O=C(O)C(=O)O,1
13555.0,Nc1nc2ccc(OC(F)(F)F)cc2s1,O=C(O)C[C@H](O)C(=O)O,1
13556.0,CC(=O)Nc1ccccn1,O=C(O)/C=C/C(=O)O,1
13557.0,CN1C(=O)[C@H](Cc2ccc3ccccc3c2)N=C(c2ccc(O)cc2)c2cc(Cl)ccc21,O=C(O)/C=C/C(=O)O,1
13558.0,BrC1=NOC(C2CCCN2)C1,O=C(O)/C=C/C(=O)O,1
13559.0,CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O,O=C(O)[C@H](O)[C@@H](O)C(=O)O,1
13560.0,O=C(O)CCCCCC(=O)O,c1cc(Cn2ccnc2-c2nccn2Cc2ccncc2)ccn1,1
13561.0,C[NH2+][C@@H](C)[C@H](O)c1ccccc1,O=C(O)CC(=O)O,1
13562.0,C(=Cc1ccncc1)c1ccncc1,O=C(O)C[C@H](O)C(=O)O,1
13563.0,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,O=C(O)/C=C/C(=O)O,1
13564.0,N=c1nc(N2CCCCC2)cc(N)n1O,O=C(O)CCCCC(=O)O,1
13565.0,C(=Cc1ccncc1)c1ccncc1,O=C(O)/C=C/C=C/C(=O)O,1
13566.0,COc1cc(OC)nc(N)n1,O=C(O)c1ccccc1,1
13567.0,COc1cc(OC)nc(N)n1,O=C(O)c1ccccc1O,1
13568.0,COc1cc(OC)nc(N)n1,O=C(O)c1cccc(O)c1,1
13569.0,COc1cc(OC)nc(N)n1,O=C(O)c1ccc(O)cc1,1
13570.0,COc1cc(OC)nc(N)n1,O=C(O)c1cccc(O)c1O,1
13571.0,COc1cc(OC)nc(N)n1,O=C(O)c1ccc(O)cc1O,1
13572.0,COc1cc(OC)nc(N)n1,O=C(O)c1cc(O)ccc1O,1
13573.0,COc1cc(OC)nc(N)n1,O=C(O)c1c(O)cccc1O,1
13574.0,COc1cc(OC)nc(N)n1,O=C(O)c1ccc(O)c(O)c1,1
13575.0,COc1cc(OC)nc(N)n1,O=C(O)c1cc(O)cc(O)c1,1
13576.0,COc1cc(OC)nc(N)n1,O=C(O)c1cc(O)c(O)c(O)c1,1
13577.0,COc1cc(OC)nc(N)n1,O=C(O)C(=O)O,1
13578.0,COc1cc(OC)nc(N)n1,O=C(O)CC(=O)O,1
13579.0,COc1cc(OC)nc(N)n1,O=C(O)CCCCC(=O)O,1
13580.0,COc1cc(OC)nc(N)n1,NC(N)=O,1
13581.0,COc1cc(OC)nc(N)n1,O=C(O)[C@H](O)[C@@H](O)C(=O)O,1
13582.0,COc1cc(OC)nc(N)n1,O=C(O)/C=C/C(=O)O,1
13583.0,COc1cc(OC)nc(N)n1,O=C(O)/C=C\C(=O)O,1
13584.0,COc1cc(OC)nc(N)n1,O=C(O)CC(O)(CC(=O)O)C(=O)O,1
13585.0,COc1cc(OC)nc(N)n1,O=C(O)/C=C/c1ccccc1,1
13586.0,COc1cc(OC)nc(N)n1,O=C(O)c1ncccc1O,1
13587.0,COc1cc(OC)nc(N)n1,O=C(O)c1cccc(C(=O)O)n1,1
13588.0,COc1cc(OC)nc(N)n1,Cc1ccc(S(=O)(=O)O)cc1,1
13589.0,COc1cc(OC)nc(N)n1,Nc1cccc(C(=O)O)c1,1
13590.0,COc1cc(OC)nc(N)n1,O=C(O)c1ccccc1[N+](=O)[O-],1
13591.0,COc1cc(OC)nc(N)n1,Cc1ccc2ncnc(Cl)c2c1,1
13592.0,COc1cc(OC)nc(N)n1,O=C(O)c1cc2ccccc2cc1O,1
13593.0,COc1cc(OC)nc(N)n1,O=C(O)c1ccc(C(=O)O)c2ccccc12,1
13594.0,COc1cc(OC)nc(N)n1,O=C(O)C(Cl)Cl,1
13595.0,COc1cc(OC)nc(N)n1,O=C(O)C(Cl)(Cl)Cl,1
13596.0,COc1cc(OC)nc(N)n1,O=C(O)c1cc(Cl)ccc1O,1
13597.0,COc1cc(OC)nc(N)n1,N[C@@H](Cc1cnc[nH]1)C(=O)O,0
13598.0,COc1cc(OC)nc(N)n1,N[C@@H](CCC(=O)O)C(=O)O,0
13599.0,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,O=C(O)c1ccccc1O,1
13600.0,Fc1c(F)c(I)c(F)c(F)c1I,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,1
13601.0,Nc1ccc(C(=O)O)c(O)c1,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,1
13602.0,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,O=C(O)/C=C/c1ccccc1,0
13603.0,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,O=C(O)c1cc(O)cc(O)c1,1
13604.0,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,O=C(O)c1ccc(O)cc1O,1
13605.0,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,O=C(O)c1ccccc1,1
13606.0,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,O=C(O)c1ccc(O)cc1,1
13607.0,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,O=C(O)c1c(O)cccc1O,1
13608.0,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,O=C(O)c1ccc(O)c(O)c1,1
13609.0,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,O=C(O)c1cc(O)ccc1O,1
13610.0,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,O=C(O)c1ccc(O)cc1O,1
13611.0,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,O=C(O)c1cccc(O)c1O,1
13612.0,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,O=C(O)c1cc(O)cc(O)c1,1
13613.0,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,O=C(O)c1cc(O)c(O)c(O)c1,1
13614.0,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,COc1cc(C(=O)O)ccc1O,0
13615.0,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,Nc1ccc(C(=O)O)cc1,1
13616.0,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,O=C(O)c1ccncc1,0
13617.0,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,NC(=O)c1ccncc1,0
13618.0,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,0
13619.0,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,N[C@@H](Cc1ccc(O)cc1)C(=O)O,0
13620.0,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,O=C(O)[C@@H]1CCCN1,0
13621.0,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,O=C(O)CC(=O)O,0
13622.0,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,O=C1CC(=O)NC(=O)N1,0
13623.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,NCCO,0
13624.0,CC1(C)C2CCC1(CS(=O)(=O)O)C(=O)C2,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,0
13625.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,Nc1cccc(N)c1,0
13626.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,Nc1cc(N)cc(C(=O)O)c1,0
13627.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,Nc1cccc(O)c1,0
13628.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,Nc1ccc(O)c(C(=O)O)c1,0
13629.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,0
13630.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,Cn1c(=O)c2c(ncn2C)n(C)c1=O,0
13631.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,O=c1[nH]c(=O)[nH]c(=O)[nH]1,0
13632.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,O=S(=O)(O)CCS(=O)(=O)O,0
13633.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,NCCN,0
13634.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,Oc1ccc(O)cc1,0
13635.0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,0
13636.0,CS(=O)(=O)O,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,0
13637.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,Cc1cc(O)cc(O)c1,1
13638.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,O=C(O)c1cc(=O)[nH]c(=O)[nH]1,0
13639.0,CC(=O)Nc1ccc(O)cc1,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,0
13640.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,Oc1ccccc1,0
13641.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,N[C@@H](Cc1ccccc1)C(=O)O,0
13642.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,NC(Cc1ccccc1)C(=O)O,0
13643.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,Oc1cc(O)cc(O)c1,0
13644.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,Cc1ncc(CO)c(CO)c1O,0
13645.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,Oc1cccc(O)c1,1
13646.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,Cn1cnc2c1c(=O)[nH]c(=O)n2C,0
13647.0,C1CNCCN1,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,0
13648.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O,0
13649.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,NC(N)=O,0
13650.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,O=C(O)/C=C\C(=O)O,0
13651.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,O=C(O)CC(=O)O,0
13652.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,O=C(O)[C@@H](O)c1ccccc1,0
13653.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,O=C(O)C(O)c1ccccc1,0
13654.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,O=C(O)C[C@H](O)C(=O)O,0
13655.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,O=C(O)CC(O)C(=O)O,0
13656.0,CC(O)C(=O)O,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,0
13657.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,N[C@@H](CC(=O)O)C(=O)O,0
13658.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,O=C(O)CCC(=O)O,0
13659.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,O=C(O)/C=C/C(=O)O,0
13660.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,O=C1NS(=O)(=O)c2ccccc21,0
13661.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,O=C(O)c1ccccc1,0
13662.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0
13663.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,NC(CO)(CO)CO,0
13664.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,O=C(O)CNC(=O)c1ccccc1,0
13665.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,NCC(=O)O,0
13666.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,NC(N)=NCCC[C@H](N)C(=O)O,0
13667.0,CC(=O)O,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,0
13668.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,O=C(O)CC(O)(CC(=O)O)C(=O)O,0
13669.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0
13670.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,NCCCC[C@H](N)C(=O)O,0
13671.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,O=C(O)[C@H](O)[C@@H](O)C(=O)O,0
13672.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,O=C(O)C(O)C(O)C(=O)O,0
13673.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,O=C(O)c1cc(O)ccc1O,0
13674.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,O=C(O)CO,0
13675.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,NC(=O)CC[C@H](N)C(=O)O,0
13676.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,N[C@@H](Cc1ccc(O)cc1)C(=O)O,0
13677.0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,NC(N)=NCCC[C@H](N)C(=O)O,1
13678.0,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,NC(N)=NCCC[C@H](N)C(=O)O,0
13679.0,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,N[C@@H](CC(=O)O)C(=O)O,0
13680.0,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,N[C@@H](CCC(=O)O)C(=O)O,0
13681.0,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,NC(=O)CC[C@H](N)C(=O)O,0
13682.0,CC(C)C[C@H](N)C(=O)O,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,0
